usuario,question,tempo_implementacao,num_eventos,num_eventos_del,num_consultas,num_submissoes,num_tests,num_correct,num_errors,num_logic_errors,num_syntax_errors,qtd_alteracoes_codigo,misconceptions_detectados,total_misconceptions,categorias_afetadas,dificuldade
4245,2972,1450.893,432.0,43.0,,1.0,8.0,0.0,1.0,0.0,1.0,192.0,"A3,A5,G4",3,2,0
4267,2972,389.1099999999997,603.0,78.0,,5.0,2.0,1.0,4.0,4.0,0.0,277.0,"A3,A4,A5,B8,B9,G4",6,3,100
4305,2972,,,,,,,,,,,,"A3,A5,G4",3,2,0
4327,2972,,,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,"A5,B8,G4",3,3,100
4348,2972,1354.3740000000005,559.0,58.0,,7.0,8.0,1.0,6.0,4.0,2.0,342.0,"A3,G4",2,2,100
4422,2972,,,,,1.0,3.0,1.0,0.0,0.0,0.0,67.0,"A3,A5,B8,G4",4,3,100
4463,2972,358.4509999999999,317.0,10.0,,4.0,5.0,1.0,3.0,3.0,0.0,106.0,"A3,A5,B8,B9,G4",5,3,100
4466,2972,280.764,368.0,30.0,,6.0,0.0,0.0,6.0,1.0,5.0,0.0,"A3,G4",2,2,0
4529,2972,1441.4009999999994,893.0,140.0,,4.0,8.0,1.0,3.0,0.0,3.0,93.0,,0,0,100
6354,2972,,,,,1.0,5.0,1.0,0.0,0.0,0.0,68.0,"A3,A5,B8,G4",4,3,100
7565,2972,,,,,1.0,11.0,1.0,0.0,0.0,0.0,148.0,"A3,A5,B4,B8,G4",5,3,100
7588,2972,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"A3,A5,B8,G4",4,3,100
7613,2972,2291.255000000014,3299.0,277.0,,5.0,18.0,1.0,4.0,4.0,0.0,355.0,"A3,G4",2,2,100
7616,2972,,,,,1.0,3.0,1.0,0.0,0.0,0.0,1.0,"A3,A5,B4,B8,B9,G4",6,3,100
7628,2972,,,,,1.0,14.0,1.0,0.0,0.0,0.0,178.0,"A3,A5,B8,B9,G4",5,3,100
7657,2972,749.2789999999959,1329.0,61.0,,5.0,6.0,1.0,4.0,3.0,1.0,109.0,"A5,B8,B9,G4",4,3,100
4037,2974,1809.919,1126.0,165.0,,1.0,19.0,0.0,1.0,1.0,0.0,601.0,"A5,B8,G4",3,3,0
4049,2974,,,,,,,,,,,,,0,0,0
4083,2974,781.8110000000006,907.0,124.0,,6.0,13.0,1.0,5.0,5.0,0.0,92.0,"A3,A5,B8,G4",4,3,100
4120,2974,1002.6009999999956,1051.0,95.0,,3.0,7.0,1.0,2.0,2.0,0.0,542.0,"A5,B8,B9,G4",4,3,100
4125,2974,1986.4929999999945,2112.0,301.0,,18.0,38.0,1.0,17.0,12.0,5.0,545.0,"A5,B4,B8,B9,G4",5,3,100
4129,2974,,,,,1.0,3.0,1.0,0.0,0.0,0.0,181.0,"A3,A5,B8,G4",4,3,100
4163,2974,1782.8789999999992,901.0,124.0,,6.0,14.0,1.0,5.0,5.0,0.0,417.0,"A3,A5,B8,G4",4,3,100
4184,2974,,,,,,,,,,,,"A3,B8,G4",3,3,0
4186,2974,1858.5320000000004,594.0,81.0,,3.0,26.0,0.0,3.0,2.0,1.0,30.0,"A3,A5,G4",3,2,0
4192,2974,,,,,,,,,,,,G4,1,1,0
4207,2974,,,,,1.0,4.0,1.0,0.0,0.0,0.0,12.0,"A3,A5,B8,G4",4,3,100
4208,2974,737.1519999999986,735.0,52.0,,2.0,4.0,1.0,1.0,1.0,0.0,194.0,"A3,A5,B4,B8,G4",5,3,100
4214,2974,809.8310000000001,1254.0,222.0,,4.0,24.0,1.0,3.0,2.0,1.0,622.0,"A3,A5,B4,B8,G4",5,3,100
4237,2974,796.7769999999998,1178.0,181.0,,3.0,5.0,1.0,2.0,2.0,0.0,273.0,"A3,A5,B8,G4",4,3,100
4258,2974,,,,,1.0,3.0,1.0,0.0,0.0,0.0,41.0,"A2,A5,B8,G4",4,3,100
4286,2974,590.1749999999997,694.0,123.0,,1.0,7.0,0.0,1.0,0.0,1.0,102.0,"A3,A5,B8,G4",4,3,0
4350,2974,582.4080000000002,653.0,90.0,,16.0,12.0,1.0,15.0,15.0,0.0,279.0,"A3,B4,B8,G4",4,3,100
4354,2974,703.4419999999994,938.0,130.0,,2.0,3.0,1.0,1.0,1.0,0.0,11.0,"A3,A5,G4",3,2,100
4369,2974,2483.900999999992,2329.0,339.0,,4.0,23.0,0.0,4.0,4.0,0.0,564.0,"A3,A5,G4",3,2,0
4370,2974,,,,,,,,,,,,"A3,A5,G4",3,2,0
4378,2974,800.542,449.0,39.0,,2.0,5.0,1.0,1.0,1.0,0.0,92.0,"A3,A5,B4,G4",4,3,100
4379,2974,3173.1159999999977,2446.0,388.0,,73.0,89.0,0.0,73.0,1.0,72.0,1719.0,"A3,A5,B8,G4,H1",5,4,0
4387,2974,165.68400000000003,158.0,13.0,,1.0,2.0,0.0,1.0,1.0,0.0,0.0,"A3,A5,G4",3,2,0
4443,2974,669.8240000000006,708.0,42.0,,2.0,6.0,1.0,1.0,1.0,0.0,230.0,"A2,A5,B8,C8,G4",5,4,100
4469,2974,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"A5,B6,B8,C1,G4",5,4,100
4472,2974,739.5030000000002,821.0,59.0,,13.0,10.0,1.0,12.0,11.0,1.0,927.0,"A3,A5,B4,B8,G4",5,3,100
4481,2974,2499.1209999999983,1669.0,342.0,,1.0,45.0,0.0,1.0,1.0,0.0,783.0,"A3,A5,G4",3,2,0
3714,2973,1447.6639999999995,847.0,94.0,,59.0,34.0,0.0,59.0,52.0,7.0,455.0,"A3,A5,B8,G4",4,3,0
3858,2973,244.011,313.0,30.0,,2.0,1.0,1.0,1.0,1.0,0.0,42.0,"A5,B8,C3,G4",4,4,100
4004,2973,694.8909999999995,523.0,64.0,,6.0,6.0,1.0,5.0,5.0,0.0,196.0,"A2,A5,B8,B9,G4",5,3,100
4005,2973,1849.9879999999976,1377.0,220.0,,31.0,42.0,0.0,31.0,24.0,7.0,953.0,"A3,A5,B8,G4,H1",5,4,0
4007,2973,1741.478999999997,1052.0,145.0,,18.0,28.0,1.0,17.0,17.0,0.0,496.0,"A2,A3,A5,B4,B8,G4",6,3,100
4013,2973,566.0459999999999,546.0,57.0,,38.0,9.0,1.0,37.0,37.0,0.0,252.0,"A5,B8,G4",3,3,100
4038,2973,1252.6869999999983,1247.0,229.0,,1.0,146.0,0.0,1.0,0.0,1.0,477.0,A3,1,1,0
4057,2973,583.6279999999998,504.0,67.0,,5.0,4.0,1.0,4.0,4.0,0.0,141.0,"A5,B8,G4",3,3,100
4060,2973,867.4900000000001,583.0,62.0,,6.0,9.0,1.0,5.0,5.0,0.0,249.0,"A3,A5,B8,B9,G4",5,3,100
4077,2973,,,,,,,,,,,,"A3,A5,G4",3,2,0
4098,2973,1136.707,1652.0,261.0,,24.0,43.0,1.0,23.0,22.0,1.0,1459.0,"A5,G4",2,2,100
4112,2973,1040.7309999999998,707.0,86.0,,17.0,7.0,1.0,16.0,12.0,4.0,716.0,"A5,B8,G4",3,3,100
4118,2973,414.9510000000001,516.0,48.0,,2.0,4.0,1.0,1.0,1.0,0.0,180.0,"A3,A5,B9,G4",4,3,100
4126,2973,1235.3990000000006,1072.0,164.0,,9.0,28.0,1.0,8.0,7.0,1.0,427.0,"A3,A5,B4,G4",4,3,100
4137,2973,1579.1189999999967,1685.0,239.0,,27.0,44.0,1.0,26.0,24.0,2.0,1005.0,"A3,A5,B4,B8,G4",5,3,100
4138,2973,2172.364,1280.0,192.0,,8.0,29.0,1.0,7.0,7.0,0.0,779.0,"A3,A5,B8,B9,C8,G4",6,4,100
4146,2973,,,,,1.0,2.0,1.0,0.0,0.0,0.0,0.0,"A3,A5,B4,B8,G4",5,3,100
4168,2973,839.3689999999989,1262.0,219.0,,5.0,14.0,1.0,4.0,4.0,0.0,381.0,"A3,A5,B8,G4",4,3,100
4170,2973,538.7739999999998,447.0,33.0,,8.0,3.0,1.0,7.0,7.0,0.0,4.0,"A3,A5,G4",3,2,100
4172,2973,1558.4139999999977,1578.0,204.0,,28.0,37.0,1.0,27.0,21.0,6.0,646.0,"A3,A5,B8,E1,G4",5,4,100
4175,2973,1369.7959999999998,726.0,75.0,,13.0,18.0,1.0,12.0,10.0,2.0,510.0,"A5,B8,G4",3,3,100
4191,2973,2223.018000000001,1620.0,246.0,,23.0,30.0,0.0,23.0,23.0,0.0,1384.0,"A3,A5,B8,B9,G4",5,3,0
4205,2973,2544.5120000000043,1622.0,248.0,,17.0,33.0,0.0,17.0,14.0,3.0,1471.0,"A3,A5,G4",3,2,0
4223,2973,1748.3440000000012,1241.0,216.0,,2.0,61.0,0.0,2.0,2.0,0.0,399.0,"A3,A5,G4",3,2,0
4224,2973,497.492,267.0,21.0,,2.0,3.0,1.0,1.0,1.0,0.0,8.0,"A3,A5,B4,B8,B9,C8,G4",7,4,100
4229,2973,430.874,568.0,62.0,,5.0,6.0,1.0,4.0,4.0,0.0,103.0,"A3,A5,B8,G4",4,3,100
4235,2973,404.5179999999999,370.0,42.0,,2.0,4.0,1.0,1.0,0.0,1.0,18.0,"A3,A5,B8,B9,C8,G4",6,4,100
4266,2973,760.184,641.0,69.0,,5.0,16.0,1.0,4.0,4.0,0.0,364.0,"A5,B8,G4",3,3,100
4342,2973,565.275,593.0,67.0,,2.0,9.0,1.0,1.0,1.0,0.0,299.0,"A3,A5,B4,B8,B9,G4",6,3,100
4351,2973,,,,,1.0,7.0,1.0,0.0,0.0,0.0,302.0,"A3,A4,A5,B8,B9,G4",6,3,100
4359,2973,312.90100000000007,90.0,5.0,,1.0,2.0,0.0,1.0,0.0,1.0,3.0,"A3,G4",2,2,0
4505,2973,974.5799999999996,873.0,100.0,,1.0,22.0,0.0,1.0,1.0,0.0,529.0,"A3,A5",2,1,0
4515,2973,1124.2969999999982,993.0,114.0,,7.0,5.0,1.0,6.0,5.0,1.0,667.0,,0,0,100
5824,2973,,,,,1.0,4.0,1.0,0.0,0.0,0.0,74.0,"A2,A3,A5,B8,G4",5,3,100
6432,2973,364.79399999999856,990.0,18.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"A2,A3,A4,A5,B4,B8,G4",7,3,100
6463,2973,446.1589999999992,1163.0,10.0,,4.0,5.0,1.0,3.0,3.0,0.0,299.0,"A5,B8,B9,G4",4,3,100
7563,2973,,,,,1.0,6.0,1.0,0.0,0.0,0.0,255.0,"A3,A5,B4,B8,G4",5,3,100
7577,2973,1555.635999999991,2507.0,166.0,,8.0,20.0,1.0,7.0,6.0,1.0,368.0,"A3,A5,B4,B8,G4",5,3,100
7579,2973,435.9919999999988,1409.0,41.0,,6.0,6.0,1.0,5.0,5.0,0.0,39.0,"A5,B8,B9,G4",4,3,100
7593,2973,,,,,,,,,,,,"A3,A5,B8,G4",4,3,0
7594,2973,,,,,1.0,2.0,1.0,0.0,0.0,0.0,97.0,"A5,B8,G4",3,3,100
7605,2973,,,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,"A2,A5,B4,B8,B9,G4",6,3,100
7606,2973,,,,,1.0,4.0,1.0,0.0,0.0,0.0,7.0,"A3,A5,B8,G4",4,3,100
7608,2973,340.418,936.0,16.0,,2.0,1.0,1.0,1.0,1.0,0.0,50.0,"A5,G4",2,2,100
7615,2973,,,,,1.0,20.0,1.0,0.0,0.0,0.0,245.0,"A3,A5,B4,B8,G4",5,3,100
7624,2973,,,,,1.0,2.0,1.0,0.0,0.0,0.0,0.0,"A5,B8,B9,G4",4,3,100
7625,2973,3269.9960000000124,2856.0,219.0,,11.0,47.0,0.0,11.0,11.0,0.0,324.0,"A3,A5,G4",3,2,0
7697,2973,,,,,,,,,,,,"B8,G4",2,2,0
2023,2975,834.01,444.0,20.0,,3.0,3.0,1.0,2.0,0.0,2.0,47.0,"A3,A5,G4",3,2,100
3992,2975,923.0270000000002,1020.0,84.0,,11.0,24.0,1.0,10.0,0.0,10.0,973.0,"A3,A5,G4",3,2,100
4102,2975,,,,,1.0,5.0,1.0,0.0,0.0,0.0,198.0,"A5,B8,G4",3,3,100
4108,2975,,,,,1.0,7.0,1.0,0.0,0.0,0.0,264.0,"A2,A3,A5,B8,B9,G4",6,3,100
4119,2975,,,,,,,,,,,,"A5,B8,G4",3,3,0
4149,2975,,,,,1.0,4.0,1.0,0.0,0.0,0.0,225.0,"A3,A5,B8,B9,G4",5,3,100
4166,2975,661.0859999999993,1035.0,77.0,,5.0,16.0,1.0,4.0,4.0,0.0,268.0,"A3,A5,B8,B9,G4",5,3,100
4176,2975,400.7569999999996,341.0,9.0,,2.0,4.0,1.0,1.0,1.0,0.0,86.0,"A3,A5,B4,B8,G4",5,3,100
4190,2975,,,,,1.0,3.0,1.0,0.0,0.0,0.0,1.0,"A3,A5,G4",3,2,100
4213,2975,,,,,1.0,2.0,1.0,0.0,0.0,0.0,63.0,"A3,A5,B8,G4",4,3,100
4216,2975,515.643,774.0,89.0,,4.0,15.0,1.0,3.0,3.0,0.0,226.0,"A3,A5,B8,G4",4,3,100
4219,2975,904.527,563.0,55.0,,3.0,10.0,1.0,2.0,2.0,0.0,179.0,"A3,A5,B8,G4",4,3,100
4221,2975,,,,,,,,,,,,"A3,G4",2,2,0
4233,2975,1268.8440000000023,1246.0,243.0,,18.0,16.0,0.0,18.0,11.0,7.0,561.0,"A3,A5,B8,G4",4,3,0
4312,2975,1145.2820000000002,1251.0,200.0,,2.0,15.0,1.0,1.0,1.0,0.0,551.0,"A2,A3,A4,A5,G4",5,2,100
4321,2975,,,,,,,,,,,,"A3,G4",2,2,0
4355,2975,591.225,1010.0,141.0,,23.0,20.0,0.0,23.0,0.0,23.0,202.0,H1,1,1,0
4358,2975,1213.725,981.0,173.0,,8.0,13.0,1.0,7.0,4.0,3.0,436.0,"A3,A5,G4",3,2,100
4368,2975,,,,,,,,,,,,"A3,A5,B8,G4",4,3,0
4373,2975,1233.7109999999984,1317.0,262.0,,1.0,15.0,1.0,0.0,0.0,0.0,690.0,"A3,B8,G4",3,3,100
4381,2975,1021.3780000000004,433.0,28.0,,23.0,17.0,0.0,23.0,23.0,0.0,102.0,"A5,E1,G4",3,3,0
4445,2975,1411.152,866.0,155.0,,2.0,12.0,0.0,2.0,0.0,2.0,404.0,"A3,A4,G4",3,2,0
3985,2968,,,,,1.0,9.0,1.0,0.0,0.0,0.0,326.0,"A3,A5,B8,G4",4,3,100
4016,2968,,,,,,,,,,,,A3,1,1,0
4017,2968,,,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,"A3,A5,G4",3,2,100
4054,2968,1272.737999999997,1185.0,177.0,,2.0,26.0,0.0,2.0,0.0,2.0,517.0,"A3,A5,G4",3,2,0
4076,2968,,,,,,,,,,,,,0,0,0
4105,2968,939.3879999999996,733.0,101.0,,18.0,14.0,0.0,18.0,7.0,11.0,130.0,"A5,B8,G4",3,3,0
4151,2968,,,,,1.0,9.0,1.0,0.0,0.0,0.0,187.0,"A5,B8,G4",3,3,100
4154,2968,,,,,1.0,2.0,1.0,0.0,0.0,0.0,55.0,"A3,A5,B8,B9,G4",5,3,100
4155,2968,2011.4560000000015,1479.0,281.0,,6.0,43.0,0.0,6.0,6.0,0.0,670.0,"A3,A4,A5,B8,C8,G4",6,4,0
4160,2968,,,,,1.0,6.0,1.0,0.0,0.0,0.0,98.0,"A3,A5,B8,C8,G4",5,4,100
4179,2968,1378.1019999999985,1217.0,146.0,,8.0,31.0,0.0,8.0,0.0,8.0,932.0,"A3,A5,B8,G4",4,3,0
4182,2968,977.543999999999,616.0,72.0,,9.0,16.0,0.0,9.0,4.0,5.0,396.0,"A3,A5,G4",3,2,0
4183,2968,,,,,1.0,5.0,1.0,0.0,0.0,0.0,130.0,"A3,A5,B8,B9,G4",5,3,100
4193,2968,1691.489999999993,1347.0,344.0,,1.0,21.0,0.0,1.0,0.0,1.0,704.0,"A3,G4",2,2,0
4198,2968,3057.0020000000004,2301.0,389.0,,3.0,57.0,0.0,3.0,3.0,0.0,1758.0,"A3,A5,B4,B8,B9,G4",6,3,0
4210,2968,514.6559999999998,887.0,113.0,,3.0,5.0,1.0,2.0,2.0,0.0,59.0,"A3,A5,B8,G4",4,3,100
4230,2968,310.1549999999998,422.0,54.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"A5,B4,B8,G4",4,3,100
4232,2968,,,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,"A3,A5,G4",3,2,100
4254,2968,,,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,G4,1,1,100
4310,2968,,,,,,,,,,,,,0,0,0
4316,2968,,,,,1.0,2.0,1.0,0.0,0.0,0.0,4.0,G4,1,1,100
4337,2968,,,,,1.0,21.0,1.0,0.0,0.0,0.0,1047.0,"A5,B8,G4",3,3,100
4344,2968,,,,,,,,,,,,G4,1,1,0
4345,2968,1680.3060000000005,1242.0,188.0,,10.0,53.0,0.0,10.0,1.0,9.0,638.0,"A5,G4",2,2,0
4362,2968,2738.136,2010.0,308.0,,11.0,66.0,0.0,11.0,2.0,9.0,1034.0,"A3,A5,G4",3,2,0
4382,2968,2030.8340000000007,1063.0,76.0,,3.0,10.0,0.0,3.0,2.0,1.0,660.0,"A3,A5,B8,G4",4,3,0
4444,2968,1746.7770000000005,2461.0,403.0,,6.0,7.0,0.0,6.0,0.0,6.0,682.0,"A3,A5,B9,G4",4,3,0
4476,2968,,,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,"A3,A5,B8,G4",4,3,100
4500,2968,1161.486999999999,1053.0,185.0,,11.0,14.0,0.0,11.0,5.0,6.0,270.0,"A3,B8,G4",3,3,0
4857,2968,,,,,1.0,2.0,1.0,0.0,0.0,0.0,0.0,"A2,A5,B4,B8,G4",5,3,100
5299,2968,,,,,1.0,20.0,1.0,0.0,0.0,0.0,721.0,"A2,A5,B4,B8,C1,G4",6,4,100
6344,2968,998.4159999999914,3296.0,161.0,,2.0,15.0,1.0,1.0,1.0,0.0,479.0,"A3,A5,B4,B8,B9,G4",6,3,100
6431,2968,,,,,1.0,4.0,1.0,0.0,0.0,0.0,252.0,"A3,A5,B8,G4",4,3,100
7568,2968,1188.1979999999833,3685.0,166.0,,2.0,15.0,1.0,1.0,0.0,1.0,1627.0,"A2,A3,A5,B8,E1,G4",6,4,100
7569,2968,2636.095000000016,3055.0,218.0,,10.0,33.0,1.0,9.0,0.0,9.0,756.0,"A3,A5,B8,G4",4,3,100
7570,2968,,,,,1.0,21.0,1.0,0.0,0.0,0.0,673.0,"A3,A5,B8,C1,G4",5,4,100
7596,2968,2688.640000000001,6088.0,438.0,,3.0,49.0,1.0,2.0,2.0,0.0,1427.0,"A3,A5,B4,B8,G4",5,3,100
7598,2968,2283.760999999994,4504.0,349.0,,3.0,21.0,0.0,3.0,3.0,0.0,1022.0,"A3,A5,B4,B8,G4",5,3,0
7599,2968,,,,,1.0,3.0,1.0,0.0,0.0,0.0,1.0,"A2,A5,B8,G4",4,3,100
7600,2968,,,,,1.0,5.0,1.0,0.0,0.0,0.0,137.0,"A3,A5,G4",3,2,100
7603,2968,,,,,1.0,3.0,1.0,0.0,0.0,0.0,8.0,"A2,A3,A5,B8,G4",5,3,100
7610,2968,4251.481000000096,8140.0,620.0,,6.0,59.0,1.0,5.0,5.0,0.0,740.0,"A5,B8,G4",3,3,100
7620,2968,1568.421999999989,3352.0,92.0,,2.0,34.0,1.0,1.0,1.0,0.0,438.0,"A3,A5,B8,G4",4,3,100
7635,2968,,,,,1.0,11.0,1.0,0.0,0.0,0.0,915.0,"A2,A3,A5,B4,B8,G4",6,3,100
7659,2968,976.6389999999944,2769.0,104.0,,2.0,8.0,1.0,1.0,1.0,0.0,386.0,"A2,A5,B8,B9,E1,G4",6,4,100
7663,2968,,,,,1.0,5.0,1.0,0.0,0.0,0.0,245.0,"A2,A3,A5,B4,B8,B9,G4",7,3,100
7671,2968,,,,,1.0,2.0,1.0,0.0,0.0,0.0,16.0,"A3,A5,B4,B8,B9,G4",6,3,100
7693,2968,,,,,1.0,4.0,1.0,0.0,0.0,0.0,86.0,"A5,B8,G4",3,3,100
8158,2968,1919.6039999999823,3835.0,156.0,,4.0,22.0,1.0,3.0,0.0,3.0,575.0,"A3,A5,B8,G4",4,3,100
8168,2968,,,,,1.0,8.0,1.0,0.0,0.0,0.0,193.0,"A5,B8,B9,G4",4,3,100
8237,2968,,,,,1.0,2.0,1.0,0.0,0.0,0.0,5.0,"A3,A5,B8,B9,G4",5,3,100
8331,2968,,,,,1.0,27.0,0.0,1.0,0.0,1.0,634.0,"A3,G4",2,2,0
8408,2968,,,,,1.0,12.0,1.0,0.0,0.0,0.0,145.0,"A2,A3,A5,B8,G4",5,3,100
8633,2968,1780.8669999999786,2414.0,156.0,,7.0,15.0,0.0,7.0,6.0,1.0,389.0,"A2,A3,A5,B8,G4",5,3,0
8640,2968,3143.7750000001333,6568.0,437.0,,4.0,8.0,0.0,4.0,0.0,4.0,607.0,"A3,A5,B4,B8,G4",5,3,0
8648,2968,707.9669999999803,5164.0,250.0,,2.0,6.0,1.0,1.0,0.0,1.0,354.0,"A3,A5,B8,G4",4,3,100
8728,2968,2341.6859999999647,3285.0,197.0,,1.0,14.0,0.0,1.0,0.0,1.0,331.0,"A3,A5,B4,B8,G4",5,3,0
8749,2968,2382.8509999999897,2082.0,111.0,,8.0,18.0,1.0,7.0,0.0,7.0,221.0,"A3,A5,B4,B8,B9,G4",6,3,100
8755,2968,,,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,"A3,A5,B4,B8,G4",5,3,100
8771,2968,,,,,1.0,11.0,1.0,0.0,0.0,0.0,13.0,"A3,A5,B8,G4",4,3,100
8774,2968,,,,,1.0,15.0,1.0,0.0,0.0,0.0,691.0,"A3,A4,A5,B8,G4",5,3,100
8775,2968,345.8789999999988,689.0,74.0,,3.0,5.0,0.0,3.0,1.0,2.0,51.0,"A3,G4",2,2,0
8778,2968,,,,,,,,,,,,"A3,A5,B8,G4",4,3,0
8789,2968,,,,,1.0,16.0,1.0,0.0,0.0,0.0,659.0,"A3,A5,B8,G4",4,3,100
8798,2968,,,,,1.0,3.0,0.0,1.0,0.0,1.0,67.0,"A3,G4",2,2,0
8801,2968,,,,,,,,,,,,"B8,G4",2,2,0
8830,2968,,,,,1.0,15.0,1.0,0.0,0.0,0.0,1404.0,"A5,B4,B8,G4",4,3,100
8834,2968,1829.2669999999828,2534.0,101.0,,2.0,15.0,1.0,1.0,1.0,0.0,544.0,"A3,A5,B8,G4",4,3,100
8889,2968,2545.9070000000074,3435.0,170.0,,13.0,11.0,0.0,13.0,5.0,8.0,927.0,"A2,A3,A5,B8,G4",5,3,0
9158,2968,,,,,1.0,8.0,1.0,0.0,0.0,0.0,104.0,"A5,B4,B8,G4",4,3,100
9178,2968,,,,,1.0,6.0,1.0,0.0,0.0,0.0,45.0,"A3,A5,B11,B8,G4",5,3,100
9179,2968,,,,,,,,,,,,"A3,A5",2,1,0
9186,2968,1299.9269999999851,2973.0,151.0,,2.0,6.0,1.0,1.0,1.0,0.0,468.0,"A3,A5,B4,B8,G4",5,3,100
9195,2968,,,,,,,,,,,,"A3,A5,B4,B8,G4",5,3,0
9216,2968,,,,,1.0,3.0,1.0,0.0,0.0,0.0,132.0,"A3,A5,B4,B8,G4",5,3,100
9236,2968,2873.1999999999584,14331.0,722.0,,6.0,43.0,1.0,5.0,2.0,3.0,2732.0,"A2,A3,A5,B4,B8,G4",6,3,100
9240,2968,1519.6229999999944,1948.0,86.0,,12.0,4.0,1.0,11.0,3.0,8.0,376.0,"A3,A5,B8,G4",4,3,100
9243,2968,2810.742999999995,3310.0,275.0,,2.0,28.0,1.0,1.0,0.0,1.0,393.0,"A3,A5,B4,B8,G4",5,3,100
9254,2968,,,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,"A2,A5,B8,G4",4,3,100
9279,2968,,,,,,,,,,,,"A5,B4,B8,G4",4,3,0
9301,2968,971.1789999999924,2338.0,57.0,,5.0,24.0,1.0,4.0,0.0,4.0,85.0,"A2,A5,B8,G4",4,3,100
9664,2968,,,,,1.0,13.0,1.0,0.0,0.0,0.0,670.0,"A3,A5,B4,B8,B9,G4",6,3,100
9668,2968,1495.6459999999713,5951.0,289.0,,2.0,24.0,1.0,1.0,1.0,0.0,2032.0,"A2,A3,A5,B4,B8,G4",6,3,100
9675,2968,519.7459999999949,1562.0,64.0,,5.0,3.0,1.0,4.0,0.0,4.0,23.0,"A3,A5,B8,G4",4,3,100
9676,2968,,,,,1.0,3.0,1.0,0.0,0.0,0.0,202.0,"A4,A5,B6,B8,C1,G4",6,4,100
9681,2968,,,,,,,,,,,,"A3,A5,B8,G4",4,3,0
9742,2968,197.2010000000004,1001.0,21.0,,3.0,2.0,1.0,2.0,1.0,1.0,28.0,"A2,A5,B4,B8,G4",5,3,100
9746,2968,250.95200000000057,852.0,31.0,,3.0,6.0,1.0,2.0,2.0,0.0,23.0,"A3,A5,B11,G4",4,3,100
9770,2968,1424.4019999999923,2170.0,71.0,,2.0,14.0,1.0,1.0,1.0,0.0,291.0,"A3,A5,B4,B8,G4",5,3,100
9775,2968,,,,,1.0,4.0,1.0,0.0,0.0,0.0,84.0,"A4,A5,B8,G4",4,3,100
9807,2968,494.5889999999965,2047.0,91.0,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,"A3,A5,B8,G4",4,3,100
9828,2968,346.4409999999988,1198.0,22.0,,3.0,2.0,1.0,2.0,1.0,1.0,28.0,"A2,A5,B8,G4",4,3,100
9840,2968,255.9380000000008,1019.0,11.0,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,"A5,B4,B8,G4",4,3,100
9876,2968,2322.76600000002,2965.0,147.0,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,"A3,A5,B8,G4",4,3,100
9890,2968,,,,,1.0,10.0,1.0,0.0,0.0,0.0,189.0,"A2,A3,A5,B4,B8,G4",6,3,100
9928,2968,,,,,,,,,,,,,0,0,0
9953,2968,,,,,1.0,5.0,1.0,0.0,0.0,0.0,27.0,"A5,B4,B8,G4",4,3,100
9958,2968,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"A5,B8,G4",3,3,100
4003,3032,1621.925000000001,716.0,70.0,,2.0,23.0,0.0,2.0,2.0,0.0,408.0,"A3,A5,B11,B8,G4",5,3,0
4004,3032,,,,,1.0,4.0,1.0,0.0,0.0,0.0,12.0,"A2,A5,B8,B9,G4",5,3,100
4044,3032,279.6869999999997,435.0,31.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"A3,A5,B8,B9,G4",5,3,100
4066,3032,234.0610000000001,415.0,52.0,,2.0,5.0,1.0,1.0,1.0,0.0,1.0,"A3,A5,B8,B9,G4",5,3,100
4108,3032,974.1410000000002,464.0,33.0,,3.0,12.0,1.0,2.0,2.0,0.0,279.0,"A2,A3,A5,B8,B9,G4",6,3,100
4128,3032,754.0709999999991,687.0,66.0,,2.0,17.0,1.0,1.0,1.0,0.0,171.0,"A3,A5,B4,B8,B9,G4",6,3,100
4131,3032,1409.150999999998,636.0,30.0,,2.0,23.0,1.0,1.0,1.0,0.0,255.0,"A3,A5,B8,G4",4,3,100
4138,3032,,,,,1.0,18.0,1.0,0.0,0.0,0.0,54.0,"A3,A5,B8,B9,C8,G4",6,4,100
4149,3032,,,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,"A3,A5,B8,B9,G4",5,3,100
4154,3032,502.0030000000002,397.0,26.0,,1.0,3.0,1.0,0.0,0.0,0.0,6.0,"A3,A5,B8,B9,G4",5,3,100
4174,3032,,,,,,,,,,,,"A3,A5,B8,G4",4,3,0
