usuario,question,tempo_implementacao,num_eventos,num_eventos_del,num_submissoes,num_tests,num_correct,num_errors,num_logic_errors,num_syntax_errors,qtd_alteracoes_codigo,taxa_acerto,taxa_aceitacao,num_consultas,misconceptions_detectados,total_misconceptions,categorias_afetadas,dificuldade,MD1_taxa_acerto,MD2_num_submissoes,MD3_taxa_aceitacao,MD4_num_testes,MD5_num_consultas,MD6_erros_logica,MD7_erros_sintaxe,MD8_total_erros,MD9_eventos_delecao,MD10_total_eventos,MD11_tempo_implementacao,MD12_alteracoes_codigo,MD13_discriminacao_questao,MD13_contribuicao_individual
9184,2846,1101.938999999992,1614.0,64.0,4,14,1.0,3,1,2,379,0.0,0.25,18,,0,0,0,0.0,4,0.25,14,18,1,2,3,64.0,1614.0,1101.938999999992,379,,
9226,2846,,,,1,5,1.0,0,0,0,45,0.0,1.0,6,B8,1,1,0,0.0,1,1.0,5,6,0,0,0,,,,45,,
9246,2846,4420.311000000035,2967.0,178.0,6,29,0.0,6,3,3,1030,0.0,0.0,35,A3,1,1,0,0.0,6,0.0,29,35,3,3,6,178.0,2967.0,4420.311000000035,1030,,
9297,2846,2474.389999999994,3159.0,77.0,20,3,0.0,20,12,8,715,0.0,0.0,23,,0,0,0,0.0,20,0.0,3,23,12,8,20,77.0,3159.0,2474.389999999994,715,,
9666,2846,,,,1,0,1.0,0,0,0,0,0.0,1.0,1,,0,0,0,0.0,1,1.0,0,1,0,0,0,,,,0,,
9690,2846,,,,1,0,1.0,0,0,0,0,0.0,1.0,1,G4,1,1,0,0.0,1,1.0,0,1,0,0,0,,,,0,,
9759,2846,566.4869999999962,941.0,22.0,1,3,1.0,0,0,0,49,0.0,1.0,4,,0,0,0,0.0,1,1.0,3,4,0,0,0,22.0,941.0,566.4869999999962,49,,
9775,2846,351.16200000000026,1218.0,41.0,3,6,1.0,2,1,1,89,0.0,0.3333333333333333,9,,0,0,0,0.0,3,0.3333333333333333,6,9,1,1,2,41.0,1218.0,351.16200000000026,89,,
9776,2846,765.4659999999948,1825.0,68.0,4,8,1.0,3,0,3,273,0.0,0.25,12,G4,1,1,0,0.0,4,0.25,8,12,0,3,3,68.0,1825.0,765.4659999999948,273,,
9796,2846,1204.109999999995,1091.0,59.0,4,17,1.0,3,3,0,174,0.0,0.25,21,"B8,G4,H1",3,3,0,0.0,4,0.25,17,21,3,0,3,59.0,1091.0,1204.109999999995,174,,
9798,2846,1052.2839999999928,892.0,30.0,2,4,1.0,1,1,0,2,0.0,0.5,6,"B8,G4",2,2,0,0.0,2,0.5,4,6,1,0,1,30.0,892.0,1052.2839999999928,2,,
9811,2846,913.7329999999924,1127.0,32.0,2,5,1.0,1,1,0,47,0.0,0.5,7,,0,0,0,0.0,2,0.5,5,7,1,0,1,32.0,1127.0,913.7329999999924,47,,
9827,2846,,,,1,0,1.0,0,0,0,0,0.0,1.0,1,G4,1,1,0,0.0,1,1.0,0,1,0,0,0,,,,0,,
9829,2846,,,,1,4,1.0,0,0,0,82,0.0,1.0,5,,0,0,0,0.0,1,1.0,4,5,0,0,0,,,,82,,
9889,2846,,,,1,4,1.0,0,0,0,64,0.0,1.0,5,G4,1,1,0,0.0,1,1.0,4,5,0,0,0,,,,64,,
9958,2846,249.9750000000009,1080.0,34.0,2,1,1.0,1,0,1,3,0.0,0.5,3,,0,0,0,0.0,2,0.5,1,3,0,1,1,34.0,1080.0,249.9750000000009,3,,
1380,2847,,,,1,1,1.0,0,0,0,0,0.0,1.0,2,G4,1,1,0,0.0,1,1.0,1,2,0,0,0,,,,0,,
3645,2847,284.6370000000001,286.0,38.0,1,4,1.0,0,0,0,209,0.0,1.0,5,G4,1,1,0,0.0,1,1.0,4,5,0,0,0,38.0,286.0,284.6370000000001,209,,
3698,2847,471.9039999999998,351.0,38.0,1,3,1.0,0,0,0,94,0.0,1.0,4,"B8,G4",2,2,0,0.0,1,1.0,3,4,0,0,0,38.0,351.0,471.9039999999998,94,,
3704,2847,556.569,384.0,63.0,3,2,1.0,2,1,1,87,0.0,0.3333333333333333,5,G4,1,1,0,0.0,3,0.3333333333333333,2,5,1,1,2,63.0,384.0,556.569,87,,
3716,2847,343.27400000000006,341.0,30.0,1,2,1.0,0,0,0,75,0.0,1.0,3,G4,1,1,0,0.0,1,1.0,2,3,0,0,0,30.0,341.0,343.27400000000006,75,,
3759,2847,,,,1,1,1.0,0,0,0,0,0.0,1.0,2,G4,1,1,0,0.0,1,1.0,1,2,0,0,0,,,,0,,
3798,2847,454.29,343.0,47.0,7,11,1.0,6,6,0,71,0.0,0.14285714285714285,18,"B8,G4",2,2,0,0.0,7,0.14285714285714285,11,18,6,0,6,47.0,343.0,454.29,71,,
4494,2847,,,,1,15,1.0,0,0,0,372,0.0,1.0,16,G4,1,1,0,0.0,1,1.0,15,16,0,0,0,,,,372,,
5133,2847,,,,1,2,1.0,0,0,0,10,0.0,1.0,3,G4,1,1,0,0.0,1,1.0,2,3,0,0,0,,,,10,,
5647,2847,,,,1,1,1.0,0,0,0,0,0.0,1.0,2,,0,0,0,0.0,1,1.0,1,2,0,0,0,,,,0,,
6011,2847,2012.988999999979,2941.0,86.0,2,18,0.0,2,2,0,221,0.0,0.0,20,"B8,C8,G4",3,3,0,0.0,2,0.0,18,20,2,0,2,86.0,2941.0,2012.988999999979,221,,
6303,2847,,,,1,7,1.0,0,0,0,543,0.0,1.0,8,G4,1,1,0,0.0,1,1.0,7,8,0,0,0,,,,543,,
6351,2847,,,,1,1,1.0,0,0,0,0,0.0,1.0,2,G4,1,1,0,0.0,1,1.0,1,2,0,0,0,,,,0,,
6359,2847,,,,1,2,1.0,0,0,0,6,0.0,1.0,3,,0,0,0,0.0,1,1.0,2,3,0,0,0,,,,6,,
6406,2847,414.48199999999946,939.0,19.0,6,6,1.0,5,1,4,208,0.0,0.16666666666666666,12,,0,0,0,0.0,6,0.16666666666666666,6,12,1,4,5,19.0,939.0,414.48199999999946,208,,
6410,2847,833.3609999999787,3154.0,121.0,2,7,1.0,1,1,0,48,0.0,0.5,9,"B8,G4",2,2,0,0.0,2,0.5,7,9,1,0,1,121.0,3154.0,833.3609999999787,48,,
6415,2847,1060.640999999989,1258.0,35.0,1,3,1.0,0,0,0,10,0.0,1.0,4,,0,0,0,0.0,1,1.0,3,4,0,0,0,35.0,1258.0,1060.640999999989,10,,
6418,2847,2050.5929999999817,1772.0,89.0,2,16,1.0,1,0,1,211,0.0,0.5,18,"C8,G4",2,2,0,0.0,2,0.5,16,18,0,1,1,89.0,1772.0,2050.5929999999817,211,,
6453,2847,,,,1,0,1.0,0,0,0,0,0.0,1.0,1,,0,0,0,0.0,1,1.0,0,1,0,0,0,,,,0,,
6541,2847,370.0359999999989,1073.0,31.0,2,3,1.0,1,1,0,124,0.0,0.5,5,G4,1,1,0,0.0,2,0.5,3,5,1,0,1,31.0,1073.0,370.0359999999989,124,,
7119,2847,,,,1,3,1.0,0,0,0,6,0.0,1.0,4,G4,1,1,0,0.0,1,1.0,3,4,0,0,0,,,,6,,
7148,2847,,,,1,10,1.0,0,0,0,340,0.0,1.0,11,"B8,G4",2,2,0,0.0,1,1.0,10,11,0,0,0,,,,340,,
7158,2847,,,,1,6,1.0,0,0,0,0,0.0,1.0,7,G4,1,1,0,0.0,1,1.0,6,7,0,0,0,,,,0,,
7161,2847,211.89600000000056,314.0,2.0,1,0,1.0,0,0,0,0,0.0,1.0,1,G4,1,1,0,0.0,1,1.0,0,1,0,0,0,2.0,314.0,211.89600000000056,0,,
7167,2847,,,,1,3,1.0,0,0,0,11,0.0,1.0,4,G4,1,1,0,0.0,1,1.0,3,4,0,0,0,,,,11,,
7181,2847,,,,1,2,1.0,0,0,0,0,0.0,1.0,3,G4,1,1,0,0.0,1,1.0,2,3,0,0,0,,,,0,,
7188,2847,,,,1,2,1.0,0,0,0,8,0.0,1.0,3,G4,1,1,0,0.0,1,1.0,2,3,0,0,0,,,,8,,
7196,2847,593.9039999999978,825.0,31.0,2,0,1.0,1,1,0,54,0.0,0.5,2,"B8,G4",2,2,0,0.0,2,0.5,0,2,1,0,1,31.0,825.0,593.9039999999978,54,,
7204,2847,,,,1,1,1.0,0,0,0,0,0.0,1.0,2,G4,1,1,0,0.0,1,1.0,1,2,0,0,0,,,,0,,
7580,2847,,,,1,0,1.0,0,0,0,0,0.0,1.0,1,G4,1,1,0,0.0,1,1.0,0,1,0,0,0,,,,0,,
7611,2847,171.99600000000038,524.0,11.0,2,2,1.0,1,1,0,0,0.0,0.5,4,G4,1,1,0,0.0,2,0.5,2,4,1,0,1,11.0,524.0,171.99600000000038,0,,
7648,2847,677.0019999999963,1441.0,82.0,1,3,1.0,0,0,0,145,0.0,1.0,4,G4,1,1,0,0.0,1,1.0,3,4,0,0,0,82.0,1441.0,677.0019999999963,145,,
7690,2847,594.702999999995,1684.0,98.0,9,0,1.0,8,0,8,136,0.0,0.1111111111111111,9,G4,1,1,0,0.0,9,0.1111111111111111,0,9,0,8,8,98.0,1684.0,594.702999999995,136,,
8169,2847,,,,1,5,1.0,0,0,0,24,0.0,1.0,6,G4,1,1,0,0.0,1,1.0,5,6,0,0,0,,,,24,,
8188,2847,,,,1,9,1.0,0,0,0,137,0.0,1.0,10,G4,1,1,0,0.0,1,1.0,9,10,0,0,0,,,,137,,
8237,2847,,,,1,12,1.0,0,0,0,451,0.0,1.0,13,,0,0,0,0.0,1,1.0,12,13,0,0,0,,,,451,,
8323,2847,,,,1,2,1.0,0,0,0,8,0.0,1.0,3,G4,1,1,0,0.0,1,1.0,2,3,0,0,0,,,,8,,
8409,2847,323.99599999999964,513.0,8.0,1,1,1.0,0,0,0,0,0.0,1.0,2,G4,1,1,0,0.0,1,1.0,1,2,0,0,0,8.0,513.0,323.99599999999964,0,,
8412,2847,,,,1,4,1.0,0,0,0,86,0.0,1.0,5,A3,1,1,0,0.0,1,1.0,4,5,0,0,0,,,,86,,
8639,2847,1907.0869999999784,2126.0,108.0,9,8,1.0,8,5,3,252,0.0,0.1111111111111111,17,C8,1,1,0,0.0,9,0.1111111111111111,8,17,5,3,8,108.0,2126.0,1907.0869999999784,252,,
8716,2847,,,,1,0,0.0,1,1,0,0,0.0,0.0,1,,0,0,0,0.0,1,0.0,0,1,1,0,1,,,,0,,
8722,2847,617.9209999999955,1083.0,22.0,1,5,1.0,0,0,0,38,0.0,1.0,6,"B8,G4",2,2,0,0.0,1,1.0,5,6,0,0,0,22.0,1083.0,617.9209999999955,38,,
8729,2847,,,,1,3,1.0,0,0,0,5,0.0,1.0,4,"G4,H1",2,2,0,0.0,1,1.0,3,4,0,0,0,,,,5,,
8741,2847,1538.996999999964,3825.0,203.0,3,11,1.0,2,1,1,537,0.0,0.3333333333333333,14,"B8,G4",2,2,0,0.0,3,0.3333333333333333,11,14,1,1,2,203.0,3825.0,1538.996999999964,537,,
8744,2847,534.891999999996,2350.0,64.0,4,6,1.0,3,3,0,73,0.0,0.25,10,"B8,G4",2,2,0,0.0,4,0.25,6,10,3,0,3,64.0,2350.0,534.891999999996,73,,
9131,2847,1152.7609999999947,1025.0,34.0,3,9,1.0,2,2,0,53,0.0,0.3333333333333333,12,"B8,G4",2,2,0,0.0,3,0.3333333333333333,9,12,2,0,2,34.0,1025.0,1152.7609999999947,53,,
9163,2847,2705.9250000000184,2013.0,141.0,3,10,1.0,2,2,0,230,0.0,0.3333333333333333,13,G4,1,1,0,0.0,3,0.3333333333333333,10,13,2,0,2,141.0,2013.0,2705.9250000000184,230,,
9168,2847,742.9519999999949,1947.0,57.0,1,8,1.0,0,0,0,233,0.0,1.0,9,,0,0,0,0.0,1,1.0,8,9,0,0,0,57.0,1947.0,742.9519999999949,233,,
9178,2847,,,,1,12,1.0,0,0,0,356,0.0,1.0,13,G4,1,1,0,0.0,1,1.0,12,13,0,0,0,,,,356,,
9211,2847,340.79399999999885,1009.0,27.0,1,5,1.0,0,0,0,91,0.0,1.0,6,,0,0,0,0.0,1,1.0,5,6,0,0,0,27.0,1009.0,340.79399999999885,91,,
9212,2847,,,,1,15,1.0,0,0,0,140,0.0,1.0,16,,0,0,0,0.0,1,1.0,15,16,0,0,0,,,,140,,
9216,2847,,,,1,2,1.0,0,0,0,15,0.0,1.0,3,,0,0,0,0.0,1,1.0,2,3,0,0,0,,,,15,,
9232,2847,1003.4719999999944,1000.0,15.0,1,4,1.0,0,0,0,97,0.0,1.0,5,"G4,H1",2,2,0,0.0,1,1.0,4,5,0,0,0,15.0,1000.0,1003.4719999999944,97,,
9267,2847,,,,1,8,1.0,0,0,0,179,0.0,1.0,9,,0,0,0,0.0,1,1.0,8,9,0,0,0,,,,179,,
9662,2847,,,,1,2,1.0,0,0,0,44,0.0,1.0,3,G4,1,1,0,0.0,1,1.0,2,3,0,0,0,,,,44,,
9663,2847,1659.0399999999945,2171.0,136.0,2,18,1.0,1,1,0,433,0.0,0.5,20,,0,0,0,0.0,2,0.5,18,20,1,0,1,136.0,2171.0,1659.0399999999945,433,,
9700,2847,1519.8199999999963,1573.0,59.0,16,15,1.0,15,4,11,281,0.0,0.0625,31,G4,1,1,0,0.0,16,0.0625,15,31,4,11,15,59.0,1573.0,1519.8199999999963,281,,
9733,2847,3231.9269999999924,4821.0,240.0,2,83,1.0,1,0,1,1501,0.0,0.5,85,G4,1,1,0,0.0,2,0.5,83,85,0,1,1,240.0,4821.0,3231.9269999999924,1501,,
9735,2847,817.3699999999917,2207.0,102.0,4,37,1.0,3,0,3,280,0.0,0.25,41,G4,1,1,0,0.0,4,0.25,37,41,0,3,3,102.0,2207.0,817.3699999999917,280,,
9772,2847,776.5719999999972,1693.0,78.0,4,8,1.0,3,1,2,89,0.0,0.25,12,,0,0,0,0.0,4,0.25,8,12,1,2,3,78.0,1693.0,776.5719999999972,89,,
9781,2847,,,,1,14,1.0,0,0,0,152,0.0,1.0,15,G4,1,1,0,0.0,1,1.0,14,15,0,0,0,,,,152,,
9782,2847,2165.273999999983,3110.0,111.0,2,11,1.0,1,1,0,548,0.0,0.5,13,,0,0,0,0.0,2,0.5,11,13,1,0,1,111.0,3110.0,2165.273999999983,548,,
9786,2847,375.72700000000015,1063.0,20.0,4,4,1.0,3,3,0,91,0.0,0.25,8,,0,0,0,0.0,4,0.25,4,8,3,0,3,20.0,1063.0,375.72700000000015,91,,
9802,2847,,,,1,5,1.0,0,0,0,51,0.0,1.0,6,G4,1,1,0,0.0,1,1.0,5,6,0,0,0,,,,51,,
9821,2847,1671.453999999998,1674.0,61.0,6,18,1.0,5,5,0,231,0.0,0.16666666666666666,24,,0,0,0,0.0,6,0.16666666666666666,18,24,5,0,5,61.0,1674.0,1671.453999999998,231,,
9824,2847,899.6229999999983,981.0,15.0,2,8,1.0,1,1,0,69,0.0,0.5,10,,0,0,0,0.0,2,0.5,8,10,1,0,1,15.0,981.0,899.6229999999983,69,,
9834,2847,,,,1,3,1.0,0,0,0,11,0.0,1.0,4,,0,0,0,0.0,1,1.0,3,4,0,0,0,,,,11,,
9895,2847,185.44100000000043,609.0,4.0,1,2,1.0,0,0,0,0,0.0,1.0,3,G4,1,1,0,0.0,1,1.0,2,3,0,0,0,4.0,609.0,185.44100000000043,0,,
2964,2849,,,,1,4,1.0,0,0,0,36,0.0,1.0,5,"B8,G4",2,2,0,0.0,1,1.0,4,5,0,0,0,,,,36,,
3745,2849,,,,1,1,1.0,0,0,0,0,0.0,1.0,2,"B8,B9,G4",3,2,0,0.0,1,1.0,1,2,0,0,0,,,,0,,
5655,2849,570.9409999999943,1170.0,46.0,4,8,1.0,3,3,0,57,0.0,0.25,12,"C8,G4",2,2,0,0.0,4,0.25,8,12,3,0,3,46.0,1170.0,570.9409999999943,57,,
7106,2849,1889.020999999985,3795.0,202.0,3,44,1.0,2,2,0,874,0.0,0.3333333333333333,47,G4,1,1,0,0.0,3,0.3333333333333333,44,47,2,0,2,202.0,3795.0,1889.020999999985,874,,
7137,2849,2577.0480000000034,2061.0,80.0,5,20,1.0,4,4,0,180,0.0,0.2,25,G4,1,1,0,0.0,5,0.2,20,25,4,0,4,80.0,2061.0,2577.0480000000034,180,,
7142,2849,3388.9650000000524,4233.0,159.0,2,32,1.0,1,1,0,445,0.0,0.5,34,"A3,G4",2,2,0,0.0,2,0.5,32,34,1,0,1,159.0,4233.0,3388.9650000000524,445,,
7164,2849,3774.480000000084,4685.0,377.0,5,40,1.0,4,4,0,1306,0.0,0.2,45,"B8,G4",2,2,0,0.0,5,0.2,40,45,4,0,4,377.0,4685.0,3774.480000000084,1306,,
7165,2849,266.25800000000095,734.0,7.0,2,4,1.0,1,1,0,13,0.0,0.5,6,B8,1,1,0,0.0,2,0.5,4,6,1,0,1,7.0,734.0,266.25800000000095,13,,
7171,2849,,,,1,1,1.0,0,0,0,0,0.0,1.0,2,G4,1,1,0,0.0,1,1.0,1,2,0,0,0,,,,0,,
7566,2849,,,,1,1,1.0,0,0,0,0,0.0,1.0,2,"B8,G4",2,2,0,0.0,1,1.0,1,2,0,0,0,,,,0,,
7576,2849,764.7129999999958,2246.0,95.0,2,18,1.0,1,1,0,554,0.0,0.5,20,G4,1,1,0,0.0,2,0.5,18,20,1,0,1,95.0,2246.0,764.7129999999958,554,,
7594,2849,,,,1,1,1.0,0,0,0,0,0.0,1.0,2,B8,1,1,0,0.0,1,1.0,1,2,0,0,0,,,,0,,
7599,2849,,,,1,1,1.0,0,0,0,0,0.0,1.0,2,G4,1,1,0,0.0,1,1.0,1,2,0,0,0,,,,0,,
7602,2849,506.9379999999997,1065.0,46.0,3,6,1.0,2,2,0,65,0.0,0.3333333333333333,9,G4,1,1,0,0.0,3,0.3333333333333333,6,9,2,0,2,46.0,1065.0,506.9379999999997,65,,
7605,2849,,,,1,1,1.0,0,0,0,0,0.0,1.0,2,G4,1,1,0,0.0,1,1.0,1,2,0,0,0,,,,0,,
7615,2849,,,,1,12,1.0,0,0,0,109,0.0,1.0,13,"B8,B9",2,1,0,0.0,1,1.0,12,13,0,0,0,,,,109,,
7635,2849,2006.8709999999876,1789.0,99.0,3,18,1.0,2,2,0,190,0.0,0.3333333333333333,21,"A2,B8,B9,G4",4,3,0,0.0,3,0.3333333333333333,18,21,2,0,2,99.0,1789.0,2006.8709999999876,190,,
7647,2849,1021.4449999999932,1092.0,39.0,1,1,1.0,0,0,0,0,0.0,1.0,2,G4,1,1,0,0.0,1,1.0,1,2,0,0,0,39.0,1092.0,1021.4449999999932,0,,
3595,2851,189.7760000000007,890.0,24.0,2,2,1.0,1,0,1,24,0.0,0.5,4,,0,0,0,0.0,2,0.5,2,4,0,1,1,24.0,890.0,189.7760000000007,24,,
3652,2851,,,,1,9,1.0,0,0,0,122,0.0,1.0,10,B8,1,1,0,0.0,1,1.0,9,10,0,0,0,,,,122,,
3705,2851,3205.8590000000017,2555.0,404.0,11,55,0.0,11,11,0,1309,0.0,0.0,66,"A3,B8,G4",3,3,0,0.0,11,0.0,55,66,11,0,11,404.0,2555.0,3205.8590000000017,1309,,
3706,2851,1427.5339999999987,1302.0,224.0,4,20,0.0,4,4,0,1397,0.0,0.0,24,A3,1,1,0,0.0,4,0.0,20,24,4,0,4,224.0,1302.0,1427.5339999999987,1397,,
3707,2851,,,,1,4,1.0,0,0,0,75,0.0,1.0,5,"B8,G4",2,2,0,0.0,1,1.0,4,5,0,0,0,,,,75,,
3750,2851,,,,1,10,1.0,0,0,0,461,0.0,1.0,11,"A3,B8,B9,G4",4,3,0,0.0,1,1.0,10,11,0,0,0,,,,461,,
3751,2851,382.9610000000004,480.0,43.0,2,8,1.0,1,1,0,246,0.0,0.5,10,"B8,G4",2,2,0,0.0,2,0.5,8,10,1,0,1,43.0,480.0,382.9610000000004,246,,
3776,2851,2547.141000000006,2731.0,536.0,9,66,1.0,8,7,1,1703,0.0,0.1111111111111111,75,"B8,G4",2,2,0,0.0,9,0.1111111111111111,66,75,7,1,8,536.0,2731.0,2547.141000000006,1703,,
5998,2851,,,,1,0,1.0,0,0,0,0,0.0,1.0,1,G4,1,1,0,0.0,1,1.0,0,1,0,0,0,,,,0,,
7102,2851,536.3349999999956,1213.0,27.0,1,8,1.0,0,0,0,234,0.0,1.0,9,"C8,G4",2,2,0,0.0,1,1.0,8,9,0,0,0,27.0,1213.0,536.3349999999956,234,,
7105,2851,201.84400000000085,868.0,23.0,1,4,1.0,0,0,0,306,0.0,1.0,5,G4,1,1,0,0.0,1,1.0,4,5,0,0,0,23.0,868.0,201.84400000000085,306,,
7125,2851,787.6379999999967,1642.0,92.0,3,6,1.0,2,2,0,291,0.0,0.3333333333333333,9,,0,0,0,0.0,3,0.3333333333333333,6,9,2,0,2,92.0,1642.0,787.6379999999967,291,,
7131,2851,2666.30100000002,5491.0,279.0,2,60,1.0,1,1,0,808,0.0,0.5,62,"B8,B9",2,1,0,0.0,2,0.5,60,62,1,0,1,279.0,5491.0,2666.30100000002,808,,
7138,2851,1056.583999999993,2881.0,196.0,2,12,1.0,1,1,0,382,0.0,0.5,14,"A3,B8,G4",3,3,0,0.0,2,0.5,12,14,1,0,1,196.0,2881.0,1056.583999999993,382,,
7176,2851,173.04799999999994,958.0,21.0,2,6,1.0,1,1,0,81,0.0,0.5,8,G4,1,1,0,0.0,2,0.5,6,8,1,0,1,21.0,958.0,173.04799999999994,81,,
7195,2851,,,,1,4,1.0,0,0,0,1,0.0,1.0,5,"B8,B9,G4",3,2,0,0.0,1,1.0,4,5,0,0,0,,,,1,,
7563,2851,,,,1,10,1.0,0,0,0,264,0.0,1.0,11,"B8,G4",2,2,0,0.0,1,1.0,10,11,0,0,0,,,,264,,
7578,2851,1010.866999999987,2518.0,172.0,2,24,0.0,2,2,0,494,0.0,0.0,26,,0,0,0,0.0,2,0.0,24,26,2,0,2,172.0,2518.0,1010.866999999987,494,,
7579,2851,688.9919999999947,1549.0,67.0,11,13,1.0,10,2,8,428,0.0,0.09090909090909091,24,"B8,B9,G4",3,2,0,0.0,11,0.09090909090909091,13,24,2,8,10,67.0,1549.0,688.9919999999947,428,,
7593,2851,1132.2309999999934,1661.0,113.0,3,15,1.0,2,0,2,27,0.0,0.3333333333333333,18,G4,1,1,0,0.0,3,0.3333333333333333,15,18,0,2,2,113.0,1661.0,1132.2309999999934,27,,
7598,2851,1727.6769999999876,1949.0,148.0,1,4,1.0,0,0,0,65,0.0,1.0,5,"A3,G4",2,2,0,0.0,1,1.0,4,5,0,0,0,148.0,1949.0,1727.6769999999876,65,,
7606,2851,2120.3739999999552,4993.0,359.0,6,31,0.0,6,6,0,722,0.0,0.0,37,"A3,B8,G4",3,3,0,0.0,6,0.0,31,37,6,0,6,359.0,4993.0,2120.3739999999552,722,,
7618,2851,1587.44499999999,1758.0,109.0,2,13,1.0,1,0,1,165,0.0,0.5,15,,0,0,0,0.0,2,0.5,13,15,0,1,1,109.0,1758.0,1587.44499999999,165,,
7658,2851,,,,1,37,1.0,0,0,0,415,0.0,1.0,38,G4,1,1,0,0.0,1,1.0,37,38,0,0,0,,,,415,,
7668,2851,,,,1,17,1.0,0,0,0,305,0.0,1.0,18,"B8,G4",2,2,0,0.0,1,1.0,17,18,0,0,0,,,,305,,
3657,2852,160.3590000000001,212.0,9.0,1,1,1.0,0,0,0,0,0.0,1.0,2,"B8,B9,G4",3,2,0,0.0,1,1.0,1,2,0,0,0,9.0,212.0,160.3590000000001,0,,
3699,2852,,,,1,3,1.0,0,0,0,0,0.0,1.0,4,G4,1,1,0,0.0,1,1.0,3,4,0,0,0,,,,0,,
3709,2852,1027.936,518.0,46.0,6,6,1.0,5,1,4,398,0.0,0.16666666666666666,12,G4,1,1,0,0.0,6,0.16666666666666666,6,12,1,4,5,46.0,518.0,1027.936,398,,
3778,2852,,,,1,2,1.0,0,0,0,89,0.0,1.0,3,,0,0,0,0.0,1,1.0,2,3,0,0,0,,,,89,,
7097,2852,2300.8389999999745,3723.0,242.0,3,14,1.0,2,1,1,469,0.0,0.3333333333333333,17,"A3,G4",2,2,0,0.0,3,0.3333333333333333,14,17,1,1,2,242.0,3723.0,2300.8389999999745,469,,
7122,2852,793.1929999999952,1183.0,62.0,2,3,1.0,1,1,0,38,0.0,0.5,5,G4,1,1,0,0.0,2,0.5,3,5,1,0,1,62.0,1183.0,793.1929999999952,38,,
7143,2852,1206.4809999999925,1053.0,32.0,2,3,1.0,1,1,0,76,0.0,0.5,5,A3,1,1,0,0.0,2,0.5,3,5,1,0,1,32.0,1053.0,1206.4809999999925,76,,
7159,2852,1894.8899999999824,2356.0,81.0,1,12,1.0,0,0,0,239,0.0,1.0,13,"B8,B9,G4",3,2,0,0.0,1,1.0,12,13,0,0,0,81.0,2356.0,1894.8899999999824,239,,
7174,2852,,,,1,1,1.0,0,0,0,0,0.0,1.0,2,G4,1,1,0,0.0,1,1.0,1,2,0,0,0,,,,0,,
7177,2852,,,,1,6,1.0,0,0,0,38,0.0,1.0,7,G4,1,1,0,0.0,1,1.0,6,7,0,0,0,,,,38,,
7239,2852,1923.707999999973,3422.0,218.0,4,38,1.0,3,3,0,880,0.0,0.25,42,G4,1,1,0,0.0,4,0.25,38,42,3,0,3,218.0,3422.0,1923.707999999973,880,,
7589,2852,853.9979999999985,1688.0,60.0,5,14,1.0,4,3,1,205,0.0,0.2,19,"B8,G4",2,2,0,0.0,5,0.2,14,19,3,1,4,60.0,1688.0,853.9979999999985,205,,
7603,2852,917.8169999999928,2298.0,70.0,1,10,0.0,1,1,0,164,0.0,0.0,11,A3,1,1,0,0.0,1,0.0,10,11,1,0,1,70.0,2298.0,917.8169999999928,164,,
7628,2852,2440.362000000008,1357.0,77.0,1,0,1.0,0,0,0,0,0.0,1.0,1,G4,1,1,0,0.0,1,1.0,0,1,0,0,0,77.0,1357.0,2440.362000000008,0,,
7653,2852,1823.277999999992,1035.0,41.0,1,3,1.0,0,0,0,54,0.0,1.0,4,G4,1,1,0,0.0,1,1.0,3,4,0,0,0,41.0,1035.0,1823.277999999992,54,,
7660,2852,,,,1,1,1.0,0,0,0,0,0.0,1.0,2,G4,1,1,0,0.0,1,1.0,1,2,0,0,0,,,,0,,
7665,2852,,,,1,3,1.0,0,0,0,6,0.0,1.0,4,,0,0,0,0.0,1,1.0,3,4,0,0,0,,,,6,,
2912,2853,,,,1,4,1.0,0,0,0,27,0.0,1.0,5,"B8,G4",2,2,0,0.0,1,1.0,4,5,0,0,0,,,,27,,
3658,2853,307.1340000000001,241.0,15.0,4,16,1.0,3,0,3,37,0.0,0.25,20,G4,1,1,0,0.0,4,0.25,16,20,0,3,3,15.0,241.0,307.1340000000001,37,,
3746,2853,1598.7029999999995,1810.0,340.0,3,29,0.0,3,3,0,659,0.0,0.0,32,B8,1,1,0,0.0,3,0.0,29,32,3,0,3,340.0,1810.0,1598.7029999999995,659,,
5029,2853,,,,1,37,1.0,0,0,0,723,0.0,1.0,38,G4,1,1,0,0.0,1,1.0,37,38,0,0,0,,,,723,,
7098,2853,2174.684999999992,4047.0,219.0,2,40,1.0,1,1,0,829,0.0,0.5,42,"B8,B9,G4",3,2,0,0.0,2,0.5,40,42,1,0,1,219.0,4047.0,2174.684999999992,829,,
7108,2853,,,,1,26,1.0,0,0,0,599,0.0,1.0,27,G4,1,1,0,0.0,1,1.0,26,27,0,0,0,,,,599,,
7124,2853,1200.0729999999944,846.0,23.0,1,0,1.0,0,0,0,0,0.0,1.0,1,G4,1,1,0,0.0,1,1.0,0,1,0,0,0,23.0,846.0,1200.0729999999944,0,,
7139,2853,,,,1,3,1.0,0,0,0,40,0.0,1.0,4,,0,0,0,0.0,1,1.0,3,4,0,0,0,,,,40,,
7146,2853,,,,1,1,1.0,0,0,0,0,0.0,1.0,2,G4,1,1,0,0.0,1,1.0,1,2,0,0,0,,,,0,,
