question_id,complexity,n_classes,n_functions,loc,lloc,sloc,comments,single_comments,multi_comments,blank_lines,h1,h2,N1,N2,h,N,calculated_N,volume,difficulty,effort,bugs,time,endmarker,name,number,string,newline,indent,dedent,lpar,rpar,lsqb,rsqb,colon,comma,semi,plus,minus,star,slash,vbar,amper,less,greater,equal,dot,percent,lbrace,rbrace,eq_equal,not_eq,less_eq,greater_eq,tilde,circumflex,lshift,rshift,dbl_star,plus_eq,minus_eq,star_eq,slash_eq,percent_eq,amper_eq,vbar_eq,circumflex_eq,lshift_eq,rshift_eq,dbl_star_eq,dbl_slash,dbl_slash_eq,at,at_eq,rarrow,ellipsis,colon_eq,op,error_token,comment,nl,encoding,number_int,number_float,kwd_and,kwd_or,kwd_not,kwd_none,kwd_false,kwd_true,kwd_as,kwd_assert,kwd_async,kwd_await,kwd_break,kwd_class,kwd_continue,kwd_def,kwd_del,kwd_if,kwd_elif,kwd_else,kwd_except,kwd_finally,kwd_for,kwd_while,kwd_import,kwd_from,kwd_global,kwd_in,kwd_is,kwd_lambda,kwd_nonlocal,kwd_pass,kwd_raise,kwd_return,kwd_try,kwd_with,kwd_yield,keyword,identifier,builtin_type,builtin_func,kwd_print,kwd_input,builtin_type_unique,builtin_func_unique,identifiers_unique,identifiers_max_len,identifiers_min_len,identifiers_mean_len
1095,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
1082,2,0,0,14,11,11,0,0,0,3,3,11,6,12,14,18,42.808635307173745,68.53238859703687,1.6363636363636365,112.14390861333307,0.022844129532345624,6.23021714518517,1,,,7,11,2,2,16,16,,,2,1,,4,,,1,,,,,6,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,13,5,1,3,5,1,3,6,5,5,5.0
1080,2,0,0,13,9,9,0,0,0,4,3,8,4,8,11,12,28.75488750216347,41.51317942364757,1.5,62.26976913547136,0.01383772647454919,3.4594316186372978,1,,,5,9,2,2,12,12,,,2,1,,2,,,1,,,,,4,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,3,1,3,3,1,3,4,5,5,5.0
1084,2,0,0,13,10,10,0,0,0,3,3,10,5,10,13,15,37.974168451037094,55.506595772116384,1.5,83.25989365817458,0.01850219859070546,4.625549647676365,1,,,6,10,2,2,14,14,,,2,1,,3,,,1,,,,,5,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,11,4,1,3,4,1,3,5,5,5,5.0
1098,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
1085,2,0,0,14,11,11,0,0,0,3,3,12,6,12,15,18,47.77443751081735,70.32403072095333,1.5,105.48604608143,0.02344134357365111,5.860335893412778,1,,,7,11,2,2,16,16,,,2,1,,4,,,1,,,,,6,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,13,5,1,3,5,1,3,6,5,5,5.0
1079,7,0,0,25,14,14,7,7,0,4,7,22,20,42,29,62,117.75898006442377,301.1948216979095,6.681818181818182,2012.529035890577,0.10039827389930317,111.8071686605876,1,,,6,14,4,4,20,20,,,4,2,,5,3,4,1,,,3,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,8,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,32,3,1,3,3,1,3,7,4,1,2.2857142857142856
1099,12,0,0,29,17,17,7,7,0,5,6,18,18,39,24,57,90.56842503028855,261.34286254110594,6.5,1698.7286065171886,0.08711428751370198,94.37381147317714,1,,,9,17,7,7,14,14,,,7,1,,3,,1,,,,3,3,8,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,32,3,,1,3,1,2,5,4,1,1.6
1100,7,0,0,17,17,17,0,0,0,0,1,7,6,12,8,18,19.651484454403228,54.0,0.8571428571428571,46.285714285714285,0.018,2.571428571428571,1,,,9,17,7,7,10,10,,,7,2,,,,,,,,,,8,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,16,1,,2,1,1,2,2,6,5,5.5
1101,8,0,0,26,26,26,0,0,0,0,4,13,13,26,17,39,56.105716335834195,159.41105080876326,4.0,637.644203235053,0.05313701693625442,35.42467795750295,1,,,10,26,12,12,20,20,,,12,9,,,,6,,,,,,8,1,,,,3,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,27,1,3,6,2,1,3,4,7,4,5.25
1102,8,0,0,30,22,22,9,5,0,3,9,51,48,99,60,147,317.8230174535271,868.3129175544523,8.735294117647058,7584.968720990361,0.2894376391848174,421.38715116613116,1,,,3,22,5,5,22,22,,,5,2,,2,8,17,5,,,2,5,13,6,2,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,20,10,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,65,3,,3,3,1,2,11,19,1,5.636363636363637
1103,4,0,0,11,10,10,0,0,0,1,4,5,4,8,9,12,19.60964047443681,38.03910001730775,3.2,121.72512005538482,0.012679700005769252,6.762506669743601,1,,,9,10,4,4,11,11,,,4,14,,,,,,,,1,,3,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,17,3,,3,3,1,2,3,1,1,1.0
1104,7,0,0,16,11,11,3,3,0,2,3,12,10,20,15,30,47.77443751081735,117.20671786825557,2.5,293.0167946706389,0.03906890595608519,16.278710815035495,1,,,3,11,4,4,15,15,,,4,,,,,,,,,6,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,16,4,,3,4,1,2,4,1,1,1.0
1105,10,0,0,22,21,21,0,0,0,1,1,10,9,18,11,27,33.219280948873624,93.40465370320705,0.9,84.06418833288635,0.031134884567735683,4.670232685160353,1,,,20,21,10,10,11,11,,,10,,,,,,,,,,,1,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,,,10,1,0,2,1,6,6,6.0
1107,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,0,1,4,4,4.0
1116,9,0,0,22,13,12,1,1,7,2,5,11,12,24,16,36,49.663388279447084,144.0,5.454545454545454,785.4545454545454,0.048,43.63636363636363,1,,,18,13,5,5,13,13,,,5,20,,,,,,,,3,3,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,20,2,,5,2,1,2,2,1,1,1.0
1121,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,0,1,4,4,4.0
1109,16,0,0,38,28,27,1,1,7,3,4,26,22,44,30,66,130.2114326716684,323.85477931016226,3.3846153846153846,1096.1238684343953,0.10795159310338742,60.89577046857752,1,,,9,28,12,12,23,23,,,12,6,,,,,,,,,5,12,,,,,,,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,11,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,32,2,,3,2,2,2,5,5,2,3.0
1119,11,0,0,35,26,25,0,0,7,3,1,12,10,20,13,30,43.01955000865388,111.01319154423277,0.8333333333333334,92.5109929535273,0.03700439718141092,5.139499608529295,1,,,24,26,12,12,4,4,,,12,2,,,,,,,,,,11,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,23,,,2,1,0,2,2,4,4,4.0
1111,2,0,0,12,9,9,0,0,0,3,4,8,4,8,12,12,32.0,43.01955000865388,2.0,86.03910001730776,0.014339850002884626,4.779950000961542,1,,,5,9,2,2,10,10,,,2,5,,,1,1,1,,,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,11,2,1,2,2,1,3,4,12,1,6.25
1122,11,0,0,36,26,25,0,0,7,4,1,12,10,20,13,30,43.01955000865388,111.01319154423277,0.8333333333333334,92.5109929535273,0.03700439718141092,5.139499608529295,1,,,24,26,12,12,4,4,,,12,2,,,,,,,,,,11,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,23,,,2,1,0,2,2,6,4,5.0
1120,11,0,0,35,26,25,0,0,7,3,1,12,10,20,13,30,43.01955000865388,111.01319154423277,0.8333333333333334,92.5109929535273,0.03700439718141092,5.139499608529295,1,,,24,26,12,12,4,4,,,12,2,,,,,,,,,,11,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,23,,,2,1,0,2,2,6,4,5.0
1115,7,0,0,29,19,18,1,1,7,3,8,18,14,28,26,42,99.05865002596161,197.4184681619259,6.222222222222222,1228.3815796742056,0.0658061560539753,68.24342109301142,1,,,7,19,6,6,10,10,,,6,5,,1,,1,4,,,,1,9,,,,,3,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,23,2,1,3,2,2,3,6,8,1,3.6666666666666665
1114,10,0,0,48,25,24,9,9,7,8,5,14,11,22,19,33,64.91260938324326,140.1816079436383,3.9285714285714284,550.713459778579,0.04672720264787944,30.595192209921056,1,,,17,25,10,10,15,15,,,10,5,,,,1,,,,7,,11,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,9,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,25,2,,3,2,1,2,4,6,3,4.5
1128,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,0,1,4,4,4.0
1117,10,0,0,32,21,20,2,2,7,3,10,27,17,36,37,53,161.6012435072873,276.1010283783344,6.666666666666667,1840.6735225222292,0.09203367612611146,102.25964014012385,1,,,12,21,6,6,13,13,,,6,7,,1,1,1,1,,,,1,11,,,,,6,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,30,2,1,3,3,2,3,9,11,2,4.444444444444445
1125,8,0,0,30,20,19,0,0,7,4,1,9,7,14,10,21,28.529325012980813,69.76048999263462,0.7777777777777778,54.258158883160256,0.02325349666421154,3.0143421601755698,1,,,18,20,9,9,4,4,,,9,2,,,,,,,,,,8,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,17,,,2,1,0,2,2,5,4,4.5
1124,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,0,1,4,4,4.0
1127,11,0,0,35,26,25,0,0,7,3,1,12,10,20,13,30,43.01955000865388,111.01319154423277,0.8333333333333334,92.5109929535273,0.03700439718141092,5.139499608529295,1,,,24,26,12,12,4,4,,,12,2,,,,,,,,,,11,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,23,,,2,1,0,2,2,6,3,4.5
1113,17,0,0,41,31,30,1,1,7,3,5,24,24,48,29,72,121.64874049174458,349.77463164918527,5.0,1748.8731582459263,0.11659154388306175,97.15961990255147,1,,,9,31,14,14,12,12,,,14,5,,,,,,,,,5,13,,1,,,,,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,11,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,34,2,,3,2,2,2,5,5,2,3.6
1112,11,0,0,30,20,19,1,1,7,3,6,19,17,34,25,51,96.22039775975506,236.83666567851094,5.368421052631579,1271.438942063585,0.07894555522617032,70.63549678131028,1,,,5,20,8,8,6,6,,,8,3,,1,,1,1,,,,5,8,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,23,1,1,3,1,1,3,3,8,1,4.0
1123,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,0,1,4,4,4.0
1126,8,0,0,29,20,19,0,0,7,3,1,9,7,14,10,21,28.529325012980813,69.76048999263462,0.7777777777777778,54.258158883160256,0.02325349666421154,3.0143421601755698,1,,,18,20,9,9,4,4,,,9,2,,,,,,,,,,8,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,17,,,2,1,0,2,2,5,4,4.5
1110,16,0,0,46,36,35,1,1,7,3,5,24,26,54,29,80,121.64874049174458,388.6384796102058,5.625,2186.091447807408,0.1295461598700686,121.44952487818932,1,,,10,36,14,14,16,16,,,14,7,,8,,,,,,,,18,,,,,9,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,47,3,,3,3,1,2,6,3,2,2.6666666666666665
1118,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,0,1,4,4,4.0
1149,11,0,0,36,26,25,0,0,7,4,1,12,10,20,13,30,43.01955000865388,111.01319154423277,0.8333333333333334,92.5109929535273,0.03700439718141092,5.139499608529295,1,,,24,26,12,12,4,4,,,12,2,,,,,,,,,,11,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,23,,,2,1,0,2,2,6,4,5.0
1148,11,0,0,35,26,25,0,0,7,3,1,12,10,20,13,30,43.01955000865388,111.01319154423277,0.8333333333333334,92.5109929535273,0.03700439718141092,5.139499608529295,1,,,24,26,12,12,4,4,,,12,2,,,,,,,,,,11,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,23,,,2,1,0,2,2,6,4,5.0
1146,11,0,0,36,26,25,0,0,7,4,1,12,10,20,13,30,43.01955000865388,111.01319154423277,0.8333333333333334,92.5109929535273,0.03700439718141092,5.139499608529295,1,,,24,26,12,12,4,4,,,12,2,,,,,,,,,,11,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,23,,,2,1,0,2,2,4,4,4.0
1147,10,0,0,33,24,23,0,0,7,3,1,11,9,18,12,27,38.053747805010275,96.79398751947123,0.8181818181818182,79.19508069774919,0.03226466250649041,4.399726705430511,1,,,22,24,11,11,4,4,,,11,2,,,,,,,,,,10,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,21,,,2,1,0,2,2,4,3,3.5
1132,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,0,1,4,4,4.0
1133,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,0,1,4,4,4.0
1134,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,0,1,4,4,4.0
1135,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,0,1,4,4,4.0
1136,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,0,1,4,4,4.0
1137,2,0,0,10,8,8,0,0,0,2,3,6,4,8,9,12,20.264662506490406,38.03910001730775,2.0,76.0782000346155,0.012679700005769252,4.226566668589751,1,,,,8,1,1,6,6,,,1,1,,2,,1,1,,,1,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,13,1,1,1,1,1,3,5,9,1,3.2
1138,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
1139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
1140,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,0,1,4,4,4.0
1141,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
1142,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
1163,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,0,1,4,4,4.0
1170,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,0,1,4,4,4.0
1162,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,0,1,4,4,4.0
1166,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,0,1,4,4,4.0
1160,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,0,1,4,4,4.0
1173,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,0,1,4,4,4.0
1155,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,0,1,4,4,4.0
1169,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,0,1,4,4,4.0
1153,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,0,1,4,4,4.0
1157,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,0,1,4,4,4.0
1156,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,0,1,4,4,4.0
1159,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,0,1,4,4,4.0
1164,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,0,1,4,4,4.0
1175,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,0,1,4,4,4.0
1174,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,0,1,4,4,4.0
1161,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,0,1,4,4,4.0
1165,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,0,1,4,4,4.0
1171,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,0,1,4,4,4.0
1152,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,0,1,4,4,4.0
